"","Timestamp","FirstLanguage","MainLanguage","NowLanguage","Main2","AdditionalLanguages1","NextLanguage","PetProjectsLanguages","Learn","LearnLanguage","LearnWay","ExperienceInProgrammingYears","ExperienceInLanguageYears","AgeYears","InUA","InPrev","ExperienceInProgramming","ExperienceInLanguage","Age"
"8584","1/7/2019 23:55:28","Java","Так/Да","Go","","Shell, Java, Python","Go","Java, Python, Go","Так / Да","Go","Книги та документацію // Книги и документацию",1,1,19,"Так /  Да","Ні / Нет","1","1",19
"8585","1/8/2019 0:14:13","Pascal/Delphi","Так/Да","C#","","TypeScript, T-SQL, html css","C#","C#","Так / Да","Python","Онлайн-курси // Онлайн-курсы",7,7,36,"Так /  Да","Ні / Нет","7","7",36
"8588","1/8/2019 0:47:24","Java","Так/Да","Kotlin","","Groovy","Java","Java","Так / Да","Python","Онлайн-курси // Онлайн-курсы",1,1,31,"Так /  Да","Ні / Нет","1","1",31
"8589","1/8/2019 0:51:11","Basic","Так/Да","PHP","","JavaScript","Go","JavaScript, PHP, Pascal/Delphi","Так / Да","Swift","Книги та документацію // Книги и документацию",5,5,40,"Так /  Да","Ні / Нет","5","5",40
"8590","1/8/2019 1:02:32","Basic","Так/Да","C#","","","C#","C#","Ні / Нет","none","Книги та документацію // Книги и документацию",15,10,43,"Так /  Да","Ні / Нет",NA,NA,43
"8591","1/8/2019 1:07:15","JavaScript","Так/Да","JavaScript","","PHP","JavaScript","","Так / Да","JavaScript","Книги та документацію // Книги и документацию",1,1,26,"Ні / Нет","Ні / Нет","1","1",26
"8592","1/8/2019 1:11:43","Pascal/Delphi","Так/Да","JavaScript","","TypeScript","Go","JavaScript, Go","Так / Да","Go","Книги та документацію // Книги и документацию",1,1,23,"Так /  Да","Не пам'ятаю /  Не помню","1","1",23
"8593","1/8/2019 1:17:57","Basic","Так/Да","C#","","JavaScript, TypeScript, T-SQL, PowerShell","C#","C#","Так / Да","Scala","Онлайн-курси // Онлайн-курсы",12,10,35,"Так /  Да","Так  / Да",NA,NA,35
"8594","1/8/2019 1:18:51","C++","Так/Да","JavaScript","","JavaScript, Java, C++","JavaScript","JavaScript","Так / Да","Java","Онлайн-курси // Онлайн-курсы",NA,NA,NA,"","",NA,NA,NA
"8595","1/8/2019 1:18:52","Pascal/Delphi","Так/Да","PHP","","JavaScript","Python","","Так / Да","Python","Онлайн-курси // Онлайн-курсы",NA,4,31,"Так /  Да","Ні / Нет",NA,"4",31
"8596","1/8/2019 1:22:44","C++","Так/Да","C++","","Python","C++","Python, C++","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",3,3,23,"Так /  Да","Так  / Да","3","3",23
"8597","1/8/2019 1:34:59","Basic","Так/Да","Java","","JavaScript, Shell","JavaScript","Java","","none","Офлайн-курси // Офлайн-курсы",3,3,25,"Так /  Да","Так  / Да","3","3",25
"8598","1/8/2019 1:44:51","Алгол","Так/Да","C#","","JavaScript, T-SQL","C#","C#, F#","Так / Да","R","Книги та документацію // Книги и документацию",13,10,34,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,34
"8599","1/8/2019 2:41:17","Pascal/Delphi","Так/Да","JavaScript","","JavaScript, Go, TypeScript, Rust","Rust","JavaScript, Go, TypeScript, Rust","Так / Да","Rust","Книги та документацію // Книги и документацию",12,10,28,"Так /  Да","Ні / Нет",NA,NA,28
"8600","1/8/2019 2:56:49","Algol60","Так/Да","Scala","","Shell, Java","Scala","JavaScript, Scala","Так / Да","Rust","Книги та документацію // Книги и документацию",46,8,67,"Ні / Нет","Не пам'ятаю /  Не помню",NA,"8",67
"8601","1/8/2019 4:33:18","C","Так/Да","Python","","Shell, Python, C","Python","Python, C","Так / Да","C++","Книги та документацію // Книги и документацию",0.5,1,19,"Так /  Да","Ні / Нет",NA,"1",19
"8602","1/8/2019 5:42:41","JavaScript","Так/Да","Java","","Java, Kotlin","Kotlin","Java","Так / Да","Kotlin","Книги та документацію // Книги и документацию",2,3,24,"Так /  Да","Ні / Нет","2","3",24
"8603","1/8/2019 6:22:58","JavaScript","Так/Да","PHP","","JavaScript, Shell","PHP","","Так / Да","JavaScript","Книги та документацію // Книги и документацию",7,6,33,"Так /  Да","Ні / Нет","7","6",33
"8604","1/8/2019 6:37:31","Java","Так/Да","C#","","JavaScript","C#","","Так / Да","PHP","Книги та документацію // Книги и документацию",1,1,32,"Так /  Да","Ні / Нет","1","1",32
"8605","1/8/2019 7:31:50","PHP","Так/Да","PHP","","JavaScript, Shell, Go","Go","","Так / Да","Go","Книги та документацію // Книги и документацию",5,5,28,"Так /  Да","Так  / Да","5","5",28
"8607","1/8/2019 8:35:42","Pascal/Delphi","Так/Да","JavaScript","","Shell, PHP","JavaScript","JavaScript, PHP","Так / Да","TypeScript","Книги та документацію // Книги и документацию",4,1,26,"Так /  Да","Не пам'ятаю /  Не помню","4","1",26
"8608","1/8/2019 8:50:21","PHP","Так/Да","PHP","","JavaScript","PHP","PHP","Ні / Нет","JavaScript","Офлайн-курси // Офлайн-курсы",1,1,27,"Так /  Да","Ні / Нет","1","1",27
"8609","1/8/2019 8:51:03","Pascal/Delphi","Так/Да","JavaScript","","JavaScript","Go","Go","Так / Да","Go","Книги та документацію // Книги и документацию",4,3,25,"Так /  Да","Ні / Нет","4","3",25
"8610","1/8/2019 9:07:36","Basic","Так/Да","Java","","Java","Java","","Так / Да","Kotlin","Книги та документацію // Книги и документацию",0,1,37,"Так /  Да","Так  / Да",NA,"1",37
"8611","1/8/2019 9:14:14","Pascal/Delphi","Так/Да","Java","","TypeScript, Kotlin","Java","Java","Так / Да","TypeScript","Онлайн-курси // Онлайн-курсы",2,2,30,"Так /  Да","Так  / Да","2","2",30
"8612","1/8/2019 9:21:59","Pascal/Delphi","Так/Да","PHP","","JavaScript, Shell, Python, Go, C, Perl","PHP","PHP","Так / Да","Go","Онлайн-курси // Онлайн-курсы",NA,NA,NA,"Так /  Да","Ні / Нет",NA,NA,NA
"8613","1/8/2019 9:23:46","Pascal/Delphi","Так/Да","Python","","Lua","Python","Python","Так / Да","Go","Книги та документацію // Книги и документацию",3,3,31,"Так /  Да","Так  / Да","3","3",31
"8614","1/8/2019 9:41:07","C","Так/Да","Java","","","Go","Java, C#","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",3,2,24,"Так /  Да","Не пам'ятаю /  Не помню","3","2",24
"8615","1/8/2019 9:49:16","C","Так/Да","C++","","JavaScript, Python","Python","C++","Так / Да","Python","Книги та документацію // Книги и документацию",2.5,2.5,25,"Так /  Да","Ні / Нет",NA,NA,25
"8616","1/8/2019 9:59:25","Java","Так/Да","PHP","","JavaScript, Python","JavaScript","","Ні / Нет","none","Книги та документацію // Книги и документацию",12,8,33,"Так /  Да","Не пам'ятаю /  Не помню",NA,"8",33
"8617","1/8/2019 10:04:47","JavaScript","Так/Да","JavaScript","","TypeScript","Java","","Ні / Нет","none","Офлайн-курси // Офлайн-курсы",1,1,24,"Так /  Да","Ні / Нет","1","1",24
"8618","1/8/2019 10:09:35","C","Так/Да","C#","","JavaScript, PHP, TypeScript, T-SQL","C#","JavaScript, C#, PHP, TypeScript, T-SQL","Ні / Нет","none","Книги та документацію // Книги и документацию",3,4,19,"Так /  Да","Ні / Нет","3","4",19
"8619","1/8/2019 10:11:31","Basic","Так/Да","C++","","C#, Python","C++","JavaScript, C#, C++","Так / Да","Java","Книги та документацію // Книги и документацию",17,15,38,"Так /  Да","Ні / Нет",NA,NA,38
"8620","1/8/2019 10:12:02","Pascal/Delphi","Так/Да","Python","","","C++","","Так / Да","PHP","Онлайн-курси // Онлайн-курсы",0.5,0.5,22,"Так /  Да","Ні / Нет",NA,NA,22
"8621","1/8/2019 10:15:57","PHP","Так/Да","PHP","","JavaScript","PHP","PHP","Так / Да","JavaScript","Книги та документацію // Книги и документацию",8,8,30,"Так /  Да","Не пам'ятаю /  Не помню","8","8",30
"8622","1/8/2019 10:16:25","C++","Так/Да","C++","","JavaScript, C","C++","JavaScript, C++, C","Так / Да","Java","Книги та документацію // Книги и документацию",16,16,40,"Так /  Да","Ні / Нет",NA,NA,40
"8623","1/8/2019 10:23:42","Basic","Так/Да","PHP","","JavaScript, Go, Perl","Go","JavaScript, PHP","Так / Да","C#","",NA,10,31,"Так /  Да","Так  / Да",NA,NA,31
"8626","1/8/2019 10:41:17","C","Так/Да","Python","","JavaScript","JavaScript","","Так / Да","Rust","Книги та документацію // Книги и документацию",6,5,28,"Так /  Да","Так  / Да","6","5",28
"8628","1/8/2019 10:42:32","Java","Так/Да","Java","","JavaScript","Java","Java, JavaScript","Так / Да","Ruby","Книги та документацію // Книги и документацию",1,2,34,"Так /  Да","Ні / Нет","1","2",34
"8629","1/8/2019 10:44:33","logo","Так/Да","Python","","Shell, Go, Scala, Rust","Rust","Python","Так / Да","Rust","Книги та документацію // Книги и документацию",12,7,30,"Так /  Да","Не пам'ятаю /  Не помню",NA,"7",30
"8630","1/8/2019 10:46:35","C++","Так/Да","C#","","JavaScript","TypeScript","JavaScript","Ні / Нет","none","Книги та документацію // Книги и документацию",2,2,22,"Так /  Да","Так  / Да","2","2",22
"8632","1/8/2019 10:50:31","Basic","Так/Да","C#","","JavaScript, C#, T-SQL","C#","C#","Так / Да","JavaScript","Онлайн-курси // Онлайн-курсы",2,2,29,"Так /  Да","Так  / Да","2","2",29
"8633","1/8/2019 10:51:08","Pascal/Delphi","Так/Да","Java","","JavaScript, TypeScript","C#","Java","Так / Да","Dart","Книги та документацію // Книги и документацию",1,1,22,"Так /  Да","Не пам'ятаю /  Не помню","1","1",22
"8634","1/8/2019 10:51:54","PHP","Так/Да","Ruby","","JavaScript, PHP","PHP","PHP","Так / Да","Java","Книги та документацію // Книги и документацию",8,3,29,"Так /  Да","Ні / Нет","8","3",29
"8635","1/8/2019 10:53:26","Pascal/Delphi","Так/Да","JavaScript","","Shell, Python, TypeScript","Go","","Так / Да","Rust","Книги та документацію // Книги и документацию",4,3,23,"Так /  Да","Ні / Нет","4","3",23
"8637","1/8/2019 11:00:48","TypeScript","Так/Да","JavaScript","","JavaScript, PHP, TypeScript","TypeScript","TypeScript","Так / Да","TypeScript","Книги та документацію // Книги и документацию",1,1,21,"Так /  Да","Не пам'ятаю /  Не помню","1","1",21
"8638","1/8/2019 11:01:08","JavaScript","Так/Да","JavaScript","","Ruby","JavaScript","JavaScript, TypeScript","Так / Да","Ruby","Книги та документацію // Книги и документацию",3,3,23,"Так /  Да","Ні / Нет","3","3",23
"8639","1/8/2019 11:02:20","Pascal/Delphi","Так/Да","JavaScript","","Java","JavaScript","JavaScript","Так / Да","Java","Онлайн-курси // Онлайн-курсы",0,1,19,"Так /  Да","Ні / Нет",NA,"1",19
"8641","1/8/2019 11:07:32","Pascal/Delphi","Так/Да","PHP","","JavaScript, Shell, Python, Go","Go","JavaScript, PHP, Python, Go","Так / Да","C++","Книги та документацію // Книги и документацию",15,15,NA,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,NA
"8642","1/8/2019 11:07:55","C++","Так/Да","JavaScript","","Shell, Python","Python","JavaScript, Python, C++","Ні / Нет","none","Книги та документацію // Книги и документацию",1,1,24,"Так /  Да","Ні / Нет","1","1",24
"8643","1/8/2019 11:12:18","JavaScript","Так/Да","JavaScript","","JavaScript, TypeScript","TypeScript","","","JavaScript","",NA,NA,NA,"","",NA,NA,NA
"8644","1/8/2019 11:19:28","Pascal/Delphi","Так/Да","PHP","","JavaScript, Shell, Go","Go","","","none","Книги та документацію // Книги и документацию",11,11,38,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,38
"8645","1/8/2019 11:24:14","Pascal/Delphi","Так/Да","Python","","Python, C++, C","Python","","Так / Да","Objective-C","Книги та документацію // Книги и документацию",2,2,28,"Так /  Да","Ні / Нет","2","2",28
"8646","1/8/2019 11:27:18","Pascal/Delphi","Так/Да","JavaScript","","Shell, PL-SQL","Go","JavaScript","Так / Да","Go","Онлайн-курси // Онлайн-курсы",8,3,31,"Так /  Да","Не пам'ятаю /  Не помню","8","3",31
"8647","1/8/2019 11:29:21","C","Так/Да","PHP","","JavaScript, Go","Go","PHP","Так / Да","Go","Книги та документацію // Книги и документацию",4,2,26,"Так /  Да","Не пам'ятаю /  Не помню","4","2",26
"8648","1/8/2019 11:30:25","JavaScript","Так/Да","PHP","","JavaScript, Shell","PHP","JavaScript, PHP","Так / Да","Ruby","Офлайн-курси // Офлайн-курсы",1,1,22,"Так /  Да","Не пам'ятаю /  Не помню","1","1",22
"8649","1/8/2019 11:37:46","Java","Так/Да","Java","","Shell","Java","Java","Ні / Нет","none","Офлайн-курси // Офлайн-курсы",4,4,31,"Так /  Да","Ні / Нет","4","4",31
"8650","1/8/2019 11:38:34","Pascal/Delphi","Так/Да","Python","","JavaScript, Shell, PL-SQL","Python","JavaScript, C#, Python","Так / Да","Go","Книги та документацію // Книги и документацию",3,3,26,"Так /  Да","Ні / Нет","3","3",26
"8651","1/8/2019 11:41:24","C","Так/Да","Python","","JavaScript","Python","","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",1,1,19,"Так /  Да","Ні / Нет","1","1",19
"8652","1/8/2019 11:43:42","Pascal/Delphi","Так/Да","C#","","JavaScript, T-SQL","JavaScript","","Ні / Нет","none","Книги та документацію // Книги и документацию",8,3,30,"Так /  Да","Ні / Нет","8","3",30
"8653","1/8/2019 11:43:43","ASM","Так/Да","PHP","","JavaScript, Shell","PHP","JavaScript, PHP","Так / Да","Java","Онлайн-курси // Онлайн-курсы",20,NA,42,"Так /  Да","Так  / Да",NA,NA,42
"8654","1/8/2019 11:48:00","Go","Так/Да","Go","","PHP","Go","","Так / Да","Python","Онлайн-курси // Онлайн-курсы",8,4,29,"Так /  Да","Ні / Нет","8","4",29
"8655","1/8/2019 11:48:06","Basic","Так/Да","JavaScript","","PHP","JavaScript","JavaScript, TypeScript","Так / Да","Go","Онлайн-курси // Онлайн-курсы",1,1,21,"Так /  Да","Не пам'ятаю /  Не помню","1","1",21
"8657","1/8/2019 11:54:48","Basic","Так/Да","Java","","C#","Python","Python, Go","Так / Да","Kotlin","Книги та документацію // Книги и документацию",4,3,34,"Так /  Да","Ні / Нет","4","3",34
"8658","1/8/2019 11:57:36","JavaScript","Так/Да","C#","","Shell","C#","C#, T-SQL","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",2,2,22,"Так /  Да","Так  / Да","2","2",22
"8659","1/8/2019 12:06:07","C++","Так/Да","C++","","C#","C#","C++","Так / Да","C#","Онлайн-курси // Онлайн-курсы",1,1,23,"Так /  Да","Ні / Нет","1","1",23
"8660","1/8/2019 12:06:54","C#","Так/Да","C#","","JavaScript, Go, TypeScript","C#","JavaScript, C#, Go","Так / Да","Python","Книги та документацію // Книги и документацию",7,3,31,"Так /  Да","Ні / Нет","7","3",31
"8661","1/8/2019 12:07:24","C++","Так/Да","Python","","JavaScript","Python","Python","Так / Да","JavaScript","Онлайн-курси // Онлайн-курсы",2,2,2494,"Так /  Да","Ні / Нет","2","2",NA
"8662","1/8/2019 12:11:41","JavaScript","Так/Да","1C","","JavaScript, Java, Python","Python","Java, JavaScript","Так / Да","Kotlin","Онлайн-курси // Онлайн-курсы",4,3,28,"Так /  Да","Ні / Нет","4","3",28
"8663","1/8/2019 12:13:02","Python","Так/Да","Java","","Python","Java","Java","Ні / Нет","none","",2,1,30,"Так /  Да","Ні / Нет","2","1",30
"8664","1/8/2019 12:13:51","C++","Так/Да","PHP","","JavaScript","PHP","PHP","Ні / Нет","none","Книги та документацію // Книги и документацию",6,6,27,"Так /  Да","Ні / Нет","6","6",27
"8665","1/8/2019 12:17:29","JavaScript","Так/Да","JavaScript","","TypeScript","JavaScript","","Так / Да","TypeScript","Офлайн-курси // Офлайн-курсы",2,3,30,"Так /  Да","Ні / Нет","2","3",30
"8666","1/8/2019 12:18:09","Java","Так/Да","Java","","JavaScript, PHP, Python","Python","Java, Python","Так / Да","C#","Книги та документацію // Книги и документацию",1,2,23,"Так /  Да","Ні / Нет","1","2",23
"8668","1/8/2019 12:26:32","JavaScript","Так/Да","JavaScript","","JavaScript, Python, TypeScript","JavaScript","JavaScript, TypeScript","Так / Да","React","Онлайн-курси // Онлайн-курсы",2,2,22,"Так /  Да","Ні / Нет","2","2",22
"8669","1/8/2019 12:33:44","Pascal/Delphi","Так/Да","JavaScript","","PHP","JavaScript","","Ні / Нет","none","",0,0,22,"Так /  Да","Ні / Нет",NA,NA,22
"8670","1/8/2019 12:35:25","C","Так/Да","Java","","","Java","","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",2,NA,21,"Так /  Да","Не пам'ятаю /  Не помню","2",NA,21
"8671","1/8/2019 12:41:11","Objective-C","Так/Да","Swift","","Objective-C","Swift","Swift","Ні / Нет","none","",3,2,26,"Так /  Да","Так  / Да","3","2",26
"8672","1/8/2019 12:48:47","JavaScript","Так/Да","JavaScript","","","JavaScript","JavaScript","","none","Книги та документацію // Книги и документацию",3,2,23,"Так /  Да","Ні / Нет","3","2",23
"8673","1/8/2019 12:50:11","Python","Так/Да","TypeScript","","JavaScript, Python, TypeScript","TypeScript","","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",2,1,29,"Так /  Да","Так  / Да","2","1",29
"8674","1/8/2019 12:57:34","Pascal/Delphi","Так/Да","Java","","JavaScript","Swift","","Так / Да","Swift","Книги та документацію // Книги и документацию",2,3,21,"Так /  Да","Ні / Нет","2","3",21
"8675","1/8/2019 13:00:01","Pascal/Delphi","Так/Да","C#","","JavaScript","C#","C#","Так / Да","Python","Книги та документацію // Книги и документацию",3,5,24,"Так /  Да","Не пам'ятаю /  Не помню","3","5",24
"8676","1/8/2019 13:04:57","C","Так/Да","C++","","Java, C#, C","C++","C++","Ні / Нет","none","Книги та документацію // Книги и документацию",NA,NA,NA,"","",NA,NA,NA
"8677","1/8/2019 13:19:21","Basic","Так/Да","Java","","Swift, Kotlin","Kotlin","","Так / Да","Python","Книги та документацію // Книги и документацию",3,3,25,"Так /  Да","Так  / Да","3","3",25
"8678","1/8/2019 13:23:35","C++","Так/Да","PHP","","Ruby, TypeScript","PHP","PHP","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",NA,NA,NA,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,NA
"8680","1/8/2019 13:34:21","Python","Так/Да","Python","","JavaScript","Go","Go","Ні / Нет","none","Книги та документацію // Книги и документацию",6,5,27,"Так /  Да","Не пам'ятаю /  Не помню","6","5",27
"8681","1/8/2019 13:45:19","Basic","Так/Да","C++","","PHP","Python","C++","Так / Да","Python","Онлайн-курси // Онлайн-курсы",15,13,43,"Так /  Да","Ні / Нет",NA,NA,43
"8682","1/8/2019 13:48:49","Basic","Так/Да","C#","","JavaScript, TypeScript","Java","C#","Так / Да","Rust","Книги та документацію // Книги и документацию",7,3,37,"Так /  Да","Ні / Нет","7","3",37
"8683","1/8/2019 13:58:47","Java","Так/Да","Java","","JavaScript, Java, C#, PL-SQL","Java","Java","Ні / Нет","none","Офлайн-курси // Офлайн-курсы",2,3,31,"Так /  Да","Не пам'ятаю /  Не помню","2","3",31
"8684","1/8/2019 14:08:57","Perl","Так/Да","PHP","","JavaScript","PHP","","Так / Да","TypeScript","Книги та документацію // Книги и документацию",18,18,39,"Так /  Да","Так  / Да",NA,NA,39
"8685","1/8/2019 14:11:27","Basic","Так/Да","C++","","C#, Python, Objective-C","C#","C#","Так / Да","Kotlin","Книги та документацію // Книги и документацию",10,10,35,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,35
"8686","1/8/2019 14:29:35","C#","Так/Да","Java","","JavaScript, PHP","Java","Java, JavaScript, PHP","Так / Да","Go","Книги та документацію // Книги и документацию",NA,NA,27,"Так /  Да","Ні / Нет",NA,NA,27
"8687","1/8/2019 14:47:00","Pascal/Delphi","Так/Да","C++","","","C++","","Так / Да","C#","Книги та документацію // Книги и документацию",NA,NA,20,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,20
"8688","1/8/2019 15:01:33","PHP","Так/Да","JavaScript","","JavaScript","JavaScript","JavaScript","Так / Да","Go","Онлайн-курси // Онлайн-курсы",6,5,26,"Так /  Да","Так  / Да","6","5",26
"8689","1/8/2019 15:13:09","C++","Так/Да","C","","PHP, T-SQL","Go","C","Так / Да","Go","Книги та документацію // Книги и документацию",1.5,1,18,"Так /  Да","Ні / Нет",NA,"1",18
"8690","1/8/2019 15:22:42","Java","Так/Да","Java","","Java","Java","Java","Так / Да","TypeScript","Онлайн-курси // Онлайн-курсы",3,2,34,"Так /  Да","Ні / Нет","3","2",34
"8691","1/8/2019 15:31:16","TypeScript","Так/Да","TypeScript","","JavaScript","TypeScript","","Так / Да","C#","Онлайн-курси // Онлайн-курсы",4,2,28,"Так /  Да","Ні / Нет","4","2",28
"8692","1/8/2019 15:32:22","Basic","Так/Да","JavaScript","","Python","Go","Java, JavaScript","Так / Да","Go","Книги та документацію // Книги и документацию",8,1,30,"Так /  Да","Так  / Да","8","1",30
"8693","1/8/2019 15:37:17","C#","Так/Да","PHP","","JavaScript, Shell, C#","PHP","JavaScript, PHP","Так / Да","Python","Онлайн-курси // Онлайн-курсы",6,6,26,"Так /  Да","Не пам'ятаю /  Не помню","6","6",26
"8694","1/8/2019 15:38:44","Pascal/Delphi","Так/Да","C#","","JavaScript, TypeScript, T-SQL","C#","C#, TypeScript, T-SQL","Так / Да","JavaScript","Книги та документацію // Книги и документацию",3,3,24,"Так /  Да","Ні / Нет","3","3",24
"8695","1/8/2019 15:52:02","Pascal/Delphi","Так/Да","C#","","JavaScript, T-SQL, Powershell","C#","C#","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",5,7,26,"Так /  Да","Ні / Нет","5","7",26
"8696","1/8/2019 16:03:39","Pascal/Delphi","Так/Да","Ruby","","Shell","Elixir","Java, C#, C++","Так / Да","Elixir","Онлайн-курси // Онлайн-курсы",3,3,21,"Так /  Да","Ні / Нет","3","3",21
"8697","1/8/2019 16:16:34","PHP","Так/Да","PHP","","JavaScript, Python","Python","нет","Так / Да","Go","Онлайн-курси // Онлайн-курсы",4,4,28,"Так /  Да","Ні / Нет","4","4",28
"8698","1/8/2019 16:17:09","Java","Так/Да","Java","","JavaScript","Go","","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",0.1,0.1,22,"Так /  Да","Так  / Да",NA,NA,22
"8699","1/8/2019 16:21:53","JavaScript","Так/Да","JavaScript","","","JavaScript","","Ні / Нет","none","Книги та документацію // Книги и документацию",1,1,20,"Так /  Да","Ні / Нет","1","1",20
"8700","1/8/2019 16:23:33","Pascal/Delphi","Так/Да","Ruby","","JavaScript","Ruby","JavaScript, Ruby","Так / Да","Go","Книги та документацію // Книги и документацию",10,3,27,"Так /  Да","Ні / Нет",NA,"3",27
"8701","1/8/2019 16:27:18","Swift","Так/Да","Swift","","C++, Objective-C","Swift","Swift","Так / Да","C++","Онлайн-курси // Онлайн-курсы",1,1,24,"Так /  Да","Не пам'ятаю /  Не помню","1","1",24
"8702","1/8/2019 16:29:00","C#","Так/Да","C#","","JavaScript, T-SQL","C#","JavaScript, C#","Так / Да","TypeScript","Книги та документацію // Книги и документацию",20,10,40,"Так /  Да","Ні / Нет",NA,NA,40
"8703","1/8/2019 16:39:47","C++","Так/Да","Python","","Shell, Python, C++, C","Python","Python, C++, C","Ні / Нет","none","Книги та документацію // Книги и документацию",2,1,20,"Так /  Да","Не пам'ятаю /  Не помню","2","1",20
"8704","1/8/2019 17:04:43","Java","Так/Да","JavaScript","","","JavaScript","JavaScript","Ні / Нет","none","Офлайн-курси // Офлайн-курсы",2,2,32,"Так /  Да","Так  / Да","2","2",32
"8705","1/8/2019 17:11:48","C++","Так/Да","Java","","JavaScript, TypeScript","Java","Java","Ні / Нет","none","Книги та документацію // Книги и документацию",1,1,29,"Так /  Да","Ні / Нет","1","1",29
"8706","1/8/2019 17:24:37","Pascal/Delphi","Так/Да","Python","","Shell, Ruby","1","1","Ні / Нет","none","Книги та документацію // Книги и документацию",5,2,32,"Так /  Да","Ні / Нет","5","2",32
"8707","1/8/2019 17:28:39","Pascal/Delphi","Так/Да","PHP","","JavaScript, Shell, PHP","PHP","PHP","Ні / Нет","none","",8,6,30,"Так /  Да","Так  / Да","8","6",30
"8708","1/8/2019 17:32:09","Pascal/Delphi","Так/Да","Java","","","Java","","Ні / Нет","none","",16,10,38,"Так /  Да","Ні / Нет",NA,NA,38
"8710","1/8/2019 17:53:10","Basic","Так/Да","Java","","JavaScript, Python, Kotlin","Java","Java, Python","Так / Да","Julia","Онлайн-курси // Онлайн-курсы",15,10,40,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,40
"8711","1/8/2019 18:06:13","C++","Так/Да","Python","","JavaScript","Python","JavaScript, Python","Так / Да","Kotlin","Онлайн-курси // Онлайн-курсы",2,1,18,"Так /  Да","Ні / Нет","2","1",18
"8712","1/8/2019 18:34:46","Pascal/Delphi","Так/Да","JavaScript","","C++","JavaScript","JavaScript, Rust","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",14,12,32,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,32
"8713","1/8/2019 18:40:26","Pascal/Delphi","Так/Да","Swift","","Swift, Objective-C","Swift","Swift","Ні / Нет","none","",2,2,26,"Так /  Да","Ні / Нет","2","2",26
"8715","1/8/2019 20:25:26","C++","Так/Да","PHP","","JavaScript, T-SQL","PHP","JavaScript, C#, PHP, TypeScript","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",3,3,25,"Так /  Да","Ні / Нет","3","3",25
"8716","1/8/2019 20:59:09","JavaScript","Так/Да","JavaScript","","PHP, Python","JavaScript","","Так / Да","Python","Книги та документацію // Книги и документацию",1,1,24,"Так /  Да","Ні / Нет","1","1",24
"8717","1/8/2019 21:15:29","Pascal/Delphi","Так/Да","C#","","JavaScript, T-SQL","Go","Java","Так / Да","Java","Онлайн-курси // Онлайн-курсы",2,2,21,"Так /  Да","Ні / Нет","2","2",21
"8719","1/8/2019 22:25:07","C#","Так/Да","PHP","","JavaScript","Go","C++","Так / Да","Go","Книги та документацію // Книги и документацию",3,3,25,"Так /  Да","Так  / Да","3","3",25
"8720","1/8/2019 22:42:48","C#","Так/Да","C#","","JavaScript, PHP, T-SQL","C#","C#, PHP, T-SQL","Так / Да","Python","Онлайн-курси // Онлайн-курсы",7,7,28,"Так /  Да","Ні / Нет","7","7",28
"8721","1/8/2019 22:59:06","Pascal/Delphi","Так/Да","Python","","Shell","Python","","Так / Да","JavaScript","Онлайн-курси // Онлайн-курсы",6,4,29,"Ні / Нет","Так  / Да","6","4",29
"8722","1/8/2019 23:04:35","C++","Так/Да","C#","","T-SQL","C#","C#, C++","Так / Да","TypeScript","Онлайн-курси // Онлайн-курсы",3,3,29,"Так /  Да","Не пам'ятаю /  Не помню","3","3",29
"8723","1/8/2019 23:07:14","Pascal/Delphi","Так/Да","C#","","JavaScript","C#","C#","Ні / Нет","none","Книги та документацію // Книги и документацию",2,4,22,"Так /  Да","Ні / Нет","2","4",22
"8724","1/8/2019 23:17:49","Pascal/Delphi","Так/Да","Swift","","Objective-C","Swift","Swift","Ні / Нет","none","Книги та документацію // Книги и документацию",3,3,23,"Так /  Да","Ні / Нет","3","3",23
"8725","1/9/2019 0:10:17","JavaScript","Так/Да","JavaScript","","","JavaScript","JavaScript, PHP","Ні / Нет","none","Офлайн-курси // Офлайн-курсы",0.5,0.5,21,"Так /  Да","Ні / Нет",NA,NA,21
"8726","1/9/2019 0:40:58","Pascal/Delphi","Так/Да","Python","","JavaScript, R","Python","JavaScript, Python","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",4,3,24,"Так /  Да","Так  / Да","4","3",24
